81,user_81,pass_81,72
82,user_82,pass_82,41
83,user_83,pass_83,25
84,user_84,pass_84,45
85,user_85,pass_85,38
86,user_86,pass_86,38
87,user_87,pass_87,62
88,user_88,pass_88,40
89,user_89,pass_89,73
90,user_90,pass_90,65
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
88,user_88,pass_88,10
89,user_89,pass_89,61
9,user_9,pass_9,43
90,user_90,pass_90,74
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
88,user_88,pass_88,10
89,user_89,pass_89,61
9,user_9,pass_9,43
90,user_90,pass_90,74
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
88,user_88,pass_88,10
89,user_89,pass_89,61
9,user_9,pass_9,43
90,user_90,pass_90,74
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
88,user_88,pass_88,10
89,user_89,pass_89,61
9,user_9,pass_9,43
90,user_90,pass_90,74
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
88,user_88,pass_88,10
89,user_89,pass_89,61
9,user_9,pass_9,43
90,user_90,pass_90,74
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
88,user_88,pass_88,10
89,user_89,pass_89,61
9,user_9,pass_9,43
90,user_90,pass_90,74
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
88,user_88,pass_88,10
89,user_89,pass_89,61
9,user_9,pass_9,43
90,user_90,pass_90,74
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
88,user_88,pass_88,10
89,user_89,pass_89,61
9,user_9,pass_9,43
90,user_90,pass_90,74
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
88,user_88,pass_88,10
89,user_89,pass_89,61
9,user_9,pass_9,43
90,user_90,pass_90,74
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
88,user_88,pass_88,10
89,user_89,pass_89,61
9,user_9,pass_9,43
90,user_90,pass_90,74
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
88,user_88,pass_88,10
89,user_89,pass_89,61
9,user_9,pass_9,43
90,user_90,pass_90,74
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
88,user_88,pass_88,10
89,user_89,pass_89,61
9,user_9,pass_9,43
90,user_90,pass_90,74
81,user_81,pass_81,63
82,user_82,pass_82,47
83,user_83,pass_83,26
84,user_84,pass_84,42
85,user_85,pass_85,33
86,user_86,pass_86,0
87,user_87,pass_87,28
